Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID
ENSG00000131351	ENST00000593360	Q9BT25
ENSG00000100629	ENST00000555265	Q6ZU80
ENSG00000260325	ENST00000565659	Q9BQS6
ENSG00000040341	ENST00000523558	Q9NUL3
ENSG00000164236	ENST00000296657	A6NCL7
ENSG00000100629	ENST00000554728	
ENSG00000150275	ENST00000414367	
ENSG00000277789	ENST00000621539	
ENSG00000076685	ENST00000421281	
ENSG00000150275	ENST00000613657	
ENSG00000100629	ENST00000554827	
ENSG00000163879	ENST00000652629	
ENSG00000164291	ENST00000380009	Q6UWY0
ENSG00000267261	ENST00000585562	
ENSG00000150275	ENST00000615043	
ENSG00000100629	ENST00000216517	Q6ZU80
ENSG00000150275	ENST00000395445	Q96QU1
ENSG00000076685	ENST00000452156	
ENSG00000039560	ENST00000510319	
ENSG00000100629	ENST00000555529	
ENSG00000131351	ENST00000598517	
ENSG00000100629	ENST00000556042	
ENSG00000076685	ENST00000461461	
ENSG00000040341	ENST00000521210	Q9NUL3
ENSG00000100629	ENST00000557411	
ENSG00000131351	ENST00000601564	
ENSG00000076685	ENST00000458345	
ENSG00000164291	ENST00000513814	
ENSG00000267261	ENST00000592248	
ENSG00000100629	ENST00000556981	
ENSG00000163879	ENST00000296218	O14645
ENSG00000076685	ENST00000552185	
ENSG00000164291	ENST00000504763	
ENSG00000040341	ENST00000523533	
ENSG00000164291	ENST00000504873	
ENSG00000076685	ENST00000470299	
ENSG00000133739	ENST00000522567	
ENSG00000168830	ENST00000305344	P28566
ENSG00000100629	ENST00000281129	Q6ZU80
ENSG00000267261	ENST00000592574	
ENSG00000133739	ENST00000523669	
ENSG00000164291	ENST00000512106	
ENSG00000133739	ENST00000517875	
ENSG00000161647	ENST00000496503	
ENSG00000133739	ENST00000522770	
ENSG00000076685	ENST00000343289	P49902
ENSG00000129221	ENST00000381129	Q9NZN9
ENSG00000133739	ENST00000414626	Q9C099
ENSG00000280071	ENST00000620015	
ENSG00000110200	ENST00000543050	
ENSG00000039560	ENST00000513974	
ENSG00000177733	ENST00000314940	Q13151
ENSG00000280071	ENST00000620528	A0A0B4J2D5
ENSG00000039560	ENST00000512629	Q9P0K7
ENSG00000129221	ENST00000250087	Q9NZN9
ENSG00000280071	ENST00000624120	A0A0B4J2D5
ENSG00000011478	ENST00000012049	Q9NXS2
ENSG00000129221	ENST00000574506	
ENSG00000161647	ENST00000398389	Q13368
ENSG00000129221	ENST00000575265	
ENSG00000039560	ENST00000428746	Q9P0K7
ENSG00000280071	ENST00000624648	
ENSG00000011478	ENST00000366382	Q9NXS2
ENSG00000280071	ENST00000623810	
ENSG00000039560	ENST00000514873	
ENSG00000184900	ENST00000397898	
ENSG00000161647	ENST00000479797	
ENSG00000011478	ENST00000591606	
ENSG00000123143	ENST00000242783	Q16512
ENSG00000150275	ENST00000361849	
ENSG00000164241	ENST00000508527	
ENSG00000110200	ENST00000538117	
ENSG00000150275	ENST00000395430	
ENSG00000123143	ENST00000586557	
ENSG00000150275	ENST00000395433	
ENSG00000040341	ENST00000355780	Q9NUL3
ENSG00000123143	ENST00000590097	
ENSG00000165588	ENST00000339475	P32243
ENSG00000275118	ENST00000615872	
ENSG00000150275	ENST00000373956	
ENSG00000164241	ENST00000606937	A6NC05
ENSG00000040341	ENST00000519961	
ENSG00000150275	ENST00000373957	
ENSG00000164241	ENST00000607731	
ENSG00000150275	ENST00000448885	
ENSG00000040341	ENST00000521727	
ENSG00000123143	ENST00000342216	Q16512
ENSG00000150275	ENST00000437009	
ENSG00000164241	ENST00000606042	
ENSG00000040341	ENST00000521451	Q9NUL3
ENSG00000092203	ENST00000416256	
ENSG00000148842	ENST00000369878	Q9H8M5
ENSG00000129221	ENST00000570466	Q9NZN9
ENSG00000164241	ENST00000509733	
ENSG00000129221	ENST00000576776	Q9NZN9
ENSG00000164241	ENST00000535381	A6NC05
ENSG00000123143	ENST00000586237	
ENSG00000148842	ENST00000369875	Q9H8M5
ENSG00000040341	ENST00000522509	Q9NUL3
ENSG00000164241	ENST00000296662	A6NC05
ENSG00000230341	ENST00000444206	Q6NYC8
ENSG00000125743	ENST00000342669	P62316
ENSG00000123143	ENST00000591461	
ENSG00000262327	ENST00000573803	
ENSG00000129221	ENST00000576307	Q9NZN9
ENSG00000150275	ENST00000320301	Q96QU1
ENSG00000148842	ENST00000433628	Q9H8M5
ENSG00000125743	ENST00000585392	
ENSG00000039560	ENST00000508777	
ENSG00000123143	ENST00000592960	
ENSG00000129221	ENST00000571740	
ENSG00000040341	ENST00000517542	Q9NUL3
ENSG00000150275	ENST00000373955	Q96QU1
ENSG00000150275	ENST00000613346	
ENSG00000129221	ENST00000574913	
ENSG00000230341	ENST00000438815	Q6NYC8
ENSG00000150275	ENST00000458638	
ENSG00000125743	ENST00000587367	P62316
ENSG00000039560	ENST00000503673	Q9P0K7
ENSG00000040341	ENST00000518981	
ENSG00000184900	ENST00000332859	P55854
ENSG00000040341	ENST00000518767	
ENSG00000150275	ENST00000395432	
ENSG00000125743	ENST00000588599	P62316
ENSG00000040341	ENST00000518502	
ENSG00000165588	ENST00000408990	P32243
ENSG00000039560	ENST00000504052	
ENSG00000125743	ENST00000391932	P62316
ENSG00000184900	ENST00000397893	
ENSG00000039560	ENST00000512305	
ENSG00000125743	ENST00000588301	P62316
ENSG00000137573	ENST00000525061	
ENSG00000039560	ENST00000514036	
ENSG00000262327	ENST00000573706	
ENSG00000125743	ENST00000590212	
ENSG00000262327	ENST00000575872	Q53H12
ENSG00000092203	ENST00000613569	O94842
ENSG00000108773	ENST00000225916	Q92830
ENSG00000040341	ENST00000521447	
ENSG00000184900	ENST00000411651	P55854
ENSG00000039560	ENST00000515799	Q9P0K7
ENSG00000040341	ENST00000524104	Q9NUL3
ENSG00000165588	ENST00000555006	P32243
ENSG00000039560	ENST00000508315	
ENSG00000165588	ENST00000554788	
ENSG00000165588	ENST00000554845	
ENSG00000039560	ENST00000515448	
ENSG00000165588	ENST00000554559	
ENSG00000165588	ENST00000555804	
ENSG00000039560	ENST00000503222	
ENSG00000039560	ENST00000512625	
ENSG00000265190	ENST00000583448	
ENSG00000175344	ENST00000637519	
ENSG00000040341	ENST00000521419	
ENSG00000262599	ENST00000575464	A4D1U4
ENSG00000108773	ENST00000465682	
ENSG00000262599	ENST00000574704	
ENSG00000039560	ENST00000506376	Q9P0K7
ENSG00000108773	ENST00000588759	
ENSG00000040341	ENST00000521736	
ENSG00000274404	ENST00000629225	
ENSG00000175344	ENST00000306901	P36544
ENSG00000092203	ENST00000455393	
ENSG00000274404	ENST00000612056	
ENSG00000175344	ENST00000454250	P36544
ENSG00000175344	ENST00000637552	
ENSG00000092203	ENST00000447695	
ENSG00000175344	ENST00000638031	
ENSG00000092203	ENST00000457430	
ENSG00000152700	ENST00000402673	Q9Y6B6
ENSG00000175344	ENST00000635722	
ENSG00000223609	ENST00000292901	
ENSG00000175344	ENST00000637350	
ENSG00000092203	ENST00000455138	
ENSG00000110200	ENST00000543587	P60006
ENSG00000151292	ENST00000511130	Q9Y6M4
ENSG00000152700	ENST00000507419	
ENSG00000110200	ENST00000545680	P60006
ENSG00000175344	ENST00000637971	
ENSG00000092203	ENST00000448790	O94842
ENSG00000175344	ENST00000437966	P36544
ENSG00000152700	ENST00000502539	
ENSG00000175344	ENST00000637786	
ENSG00000275118	ENST00000615282	Q96N66
ENSG00000152700	ENST00000439578	Q9Y6B6
ENSG00000175344	ENST00000636044	
ENSG00000175344	ENST00000636850	
ENSG00000152700	ENST00000509937	
ENSG00000175344	ENST00000636440	
ENSG00000110200	ENST00000227618	P60006
ENSG00000152700	ENST00000509730	
ENSG00000175344	ENST00000635759	
ENSG00000175344	ENST00000636271	
ENSG00000152700	ENST00000503318	
ENSG00000223609	ENST00000650601	P02042
ENSG00000152700	ENST00000505758	
ENSG00000110200	ENST00000542531	P60006
ENSG00000223609	ENST00000380299	P02042
ENSG00000150275	ENST00000617051	
ENSG00000152700	ENST00000502286	
ENSG00000150275	ENST00000614895	
ENSG00000150275	ENST00000622048	
ENSG00000223609	ENST00000643122	P02042
ENSG00000150275	ENST00000414778	
ENSG00000175344	ENST00000638081	
ENSG00000175344	ENST00000635883	
ENSG00000110200	ENST00000535234	P60006
ENSG00000223609	ENST00000417377	
ENSG00000175344	ENST00000637348	
ENSG00000223609	ENST00000429817	
ENSG00000150275	ENST00000395438	
ENSG00000180138	ENST00000379800	Q8N752
ENSG00000067646	ENST00000383052	P08048
ENSG00000150275	ENST00000612394	
ENSG00000110200	ENST00000545944	P60006
ENSG00000182771	ENST00000327946	Q9ULK0
ENSG00000110200	ENST00000538393	P60006
ENSG00000182771	ENST00000464741	
ENSG00000234728	ENST00000424962	
ENSG00000110200	ENST00000535503	P60006
ENSG00000110200	ENST00000538919	P60006
ENSG00000234728	ENST00000456268	
ENSG00000067646	ENST00000155093	P08048
ENSG00000249860	ENST00000512524	P0CJ72
ENSG00000110200	ENST00000537644	
ENSG00000165819	ENST00000539760	
ENSG00000110200	ENST00000438939	
ENSG00000108774	ENST00000346213	P51148
ENSG00000110200	ENST00000545333	
ENSG00000067646	ENST00000625061	P08048
ENSG00000110200	ENST00000539395	
ENSG00000197405	ENST00000594787	
ENSG00000067646	ENST00000443793	
ENSG00000108774	ENST00000547517	P51148
ENSG00000275118	ENST00000613746	Q96N66
ENSG00000234728	ENST00000435938	
ENSG00000078668	ENST00000518563	
ENSG00000108774	ENST00000551338	
ENSG00000197405	ENST00000355085	P21730
ENSG00000108774	ENST00000552162	
ENSG00000067646	ENST00000449237	P08048
ENSG00000234728	ENST00000433752	
ENSG00000234728	ENST00000458514	
ENSG00000275118	ENST00000621334	
ENSG00000108774	ENST00000550504	
ENSG00000234728	ENST00000430690	
ENSG00000275118	ENST00000619670	Q96N66
ENSG00000108774	ENST00000550406	
ENSG00000234728	ENST00000436558	
ENSG00000234728	ENST00000456690	
ENSG00000275118	ENST00000612092	
ENSG00000134830	ENST00000595464	Q9P296
ENSG00000275118	ENST00000619844	
ENSG00000108774	ENST00000393860	P51148
ENSG00000275118	ENST00000612519	
ENSG00000234728	ENST00000439907	
ENSG00000134830	ENST00000600626	Q9P296
ENSG00000111863	ENST00000505099	
ENSG00000182362	ENST00000397701	P58557
ENSG00000234728	ENST00000549426	
ENSG00000165819	ENST00000298717	Q86U44
ENSG00000151292	ENST00000512718	Q9Y6M4
ENSG00000274332	ENST00000614665	
ENSG00000182362	ENST00000397694	P58557
ENSG00000160584	ENST00000445177	
ENSG00000262024	ENST00000574943	Q9UGU0
ENSG00000274332	ENST00000629060	
ENSG00000262024	ENST00000576946	Q9UGU0
ENSG00000274332	ENST00000629709	
ENSG00000182362	ENST00000329319	P58557
ENSG00000262024	ENST00000574269	
ENSG00000262024	ENST00000574164	
ENSG00000182362	ENST00000339195	P58557
ENSG00000182362	ENST00000397692	P58557
ENSG00000265190	ENST00000585281	P13928
ENSG00000160584	ENST00000375300	Q9Y2K2
ENSG00000160584	ENST00000454905	
ENSG00000182362	ENST00000397691	P58557
ENSG00000265190	ENST00000583874	
ENSG00000244395	ENST00000382653	
ENSG00000168671	ENST00000282507	Q3SY77
ENSG00000111863	ENST00000414691	Q96IZ2
ENSG00000265190	ENST00000577813	P13928
ENSG00000179409	ENST00000319004	P57678
ENSG00000168671	ENST00000513300	Q3SY77
ENSG00000105656	ENST00000262809	P55199
ENSG00000179409	ENST00000576778	
ENSG00000168671	ENST00000504685	
ENSG00000165819	ENST00000537163	
ENSG00000179409	ENST00000437269	
ENSG00000165819	ENST00000543235	
ENSG00000160584	ENST00000415541	
ENSG00000168671	ENST00000515131	
ENSG00000165819	ENST00000544248	
ENSG00000265190	ENST00000583911	P13928
ENSG00000265190	ENST00000611843	
ENSG00000103313	ENST00000219596	O15553
ENSG00000160584	ENST00000446921	Q9Y2K2
ENSG00000179409	ENST00000573482	
ENSG00000103313	ENST00000339854	
ENSG00000151292	ENST00000521364	Q9Y6M4
ENSG00000179409	ENST00000570364	
ENSG00000111863	ENST00000229583	Q96IZ2
ENSG00000179409	ENST00000576383	
ENSG00000174238	ENST00000313486	Q00169
ENSG00000179409	ENST00000574958	
ENSG00000111863	ENST00000503285	
ENSG00000137040	ENST00000259569	O60518
ENSG00000151292	ENST00000510842	Q9Y6M4
ENSG00000196391	ENST00000354377	Q6NX45
ENSG00000160584	ENST00000413553	
ENSG00000174238	ENST00000575288	
ENSG00000137040	ENST00000485372	
ENSG00000105656	ENST00000594635	
ENSG00000111863	ENST00000379415	
ENSG00000174238	ENST00000574991	
ENSG00000165819	ENST00000377543	
ENSG00000196391	ENST00000560038	
ENSG00000137040	ENST00000623170	
ENSG00000111863	ENST00000506810	
ENSG00000111863	ENST00000485323	
ENSG00000196391	ENST00000379090	
ENSG00000196391	ENST00000558586	
ENSG00000270505	ENST00000604066	
ENSG00000105656	ENST00000596124	
ENSG00000151292	ENST00000361991	Q9Y6M4
ENSG00000151292	ENST00000360683	Q9Y6M4
ENSG00000244395	ENST00000382680	P0C7P1
ENSG00000244395	ENST00000418956	P0C7P1
ENSG00000078668	ENST00000520115	
ENSG00000151292	ENST00000515322	
ENSG00000119402	ENST00000608872	Q9UKT8
ENSG00000078668	ENST00000522069	
ENSG00000151292	ENST00000345990	Q9Y6M4
ENSG00000174238	ENST00000576722	
ENSG00000078668	ENST00000522572	
ENSG00000119402	ENST00000453291	
ENSG00000174238	ENST00000575895	
ENSG00000188959	ENST00000400613	Q5JTZ5
ENSG00000215644	ENST00000400723	P47871
ENSG00000174238	ENST00000576761	
ENSG00000174238	ENST00000576010	
ENSG00000214654	ENST00000464488	A8MXE2
ENSG00000214654	ENST00000645473	
ENSG00000078668	ENST00000518495	
ENSG00000215644	ENST00000570996	
ENSG00000174238	ENST00000573231	
ENSG00000215644	ENST00000573428	
ENSG00000174238	ENST00000573056	
ENSG00000262156	ENST00000623492	P31941
ENSG00000174238	ENST00000539476	
ENSG00000155906	ENST00000444024	Q9NWS8
ENSG00000129472	ENST00000397762	Q8WUD1
ENSG00000129472	ENST00000649801	
ENSG00000021574	ENST00000315285	Q9UBP0
ENSG00000262156	ENST00000570508	P31941
ENSG00000136811	ENST00000393533	Q5BJF6
ENSG00000129472	ENST00000417141	
ENSG00000136811	ENST00000372814	Q5BJF6
ENSG00000021574	ENST00000646571	Q9UBP0
ENSG00000259261	ENST00000557788	
ENSG00000021574	ENST00000621856	
ENSG00000155906	ENST00000336451	
ENSG00000021574	ENST00000642455	
ENSG00000276450	ENST00000615309	
ENSG00000021574	ENST00000642281	
ENSG00000155906	ENST00000367303	Q9NWS8
ENSG00000021574	ENST00000644408	
ENSG00000079689	ENST00000377961	O76038
ENSG00000021574	ENST00000642751	
ENSG00000021574	ENST00000642999	Q9UBP0
ENSG00000155906	ENST00000622845	
ENSG00000021574	ENST00000644954	Q9UBP0
ENSG00000021574	ENST00000645400	
ENSG00000164828	ENST00000389574	O94901
ENSG00000155906	ENST00000646926	
ENSG00000021574	ENST00000646082	
ENSG00000155906	ENST00000644711	
ENSG00000155906	ENST00000644054	
ENSG00000021574	ENST00000645671	
ENSG00000230293	ENST00000427735	O43196
ENSG00000021574	ENST00000643334	
ENSG00000078668	ENST00000521158	Q9Y277
ENSG00000155906	ENST00000491268	Q9NWS8
ENSG00000021574	ENST00000647133	
ENSG00000230293	ENST00000457742	O43196
ENSG00000021574	ENST00000645730	
ENSG00000021574	ENST00000643327	
ENSG00000197905	ENST00000358409	
ENSG00000078668	ENST00000022615	Q9Y277
ENSG00000197905	ENST00000540314	
ENSG00000021574	ENST00000615843	Q9UBP0
ENSG00000078668	ENST00000522010	
ENSG00000021574	ENST00000345662	Q9UBP0
ENSG00000197905	ENST00000536826	
ENSG00000180776	ENST00000626464	
ENSG00000079689	ENST00000612225	
ENSG00000145949	ENST00000647417	
ENSG00000108509	ENST00000574951	
ENSG00000169302	ENST00000397936	Q8WU08
ENSG00000103313	ENST00000537682	
ENSG00000079689	ENST00000334979	
ENSG00000150712	ENST00000280285	Q9C0I1
ENSG00000103313	ENST00000542898	
ENSG00000145949	ENST00000274643	Q86YV6
ENSG00000103313	ENST00000536980	
ENSG00000169302	ENST00000648628	
ENSG00000109111	ENST00000314616	Q7KZ85
ENSG00000197905	ENST00000359864	
ENSG00000169302	ENST00000626951	Q8WU08
ENSG00000197905	ENST00000543035	
ENSG00000109111	ENST00000347486	Q7KZ85
ENSG00000150712	ENST00000382142	Q9C0I1
ENSG00000109111	ENST00000577713	
ENSG00000109255	ENST00000511469	
ENSG00000150712	ENST00000264934	Q9C0I1
ENSG00000169302	ENST00000398523	
ENSG00000109111	ENST00000584312	
ENSG00000197905	ENST00000397122	Q15561
ENSG00000230293	ENST00000435700	O43196
ENSG00000197905	ENST00000443986	
ENSG00000150712	ENST00000505419	
ENSG00000230293	ENST00000436559	
ENSG00000197905	ENST00000544666	
ENSG00000150712	ENST00000513622	
ENSG00000230293	ENST00000435942	
ENSG00000166068	ENST00000299084	Q7Z699
ENSG00000109255	ENST00000264218	P48645
ENSG00000166068	ENST00000561317	
ENSG00000230293	ENST00000439816	
ENSG00000125733	ENST00000600428	
ENSG00000109255	ENST00000505262	
ENSG00000129595	ENST00000261486	Q9HCS5
ENSG00000109255	ENST00000507338	
ENSG00000185008	ENST00000487694	Q9HCK4
ENSG00000185008	ENST00000602589	
ENSG00000230293	ENST00000469938	
ENSG00000031003	ENST00000033079	Q9NYF5
ENSG00000230293	ENST00000452856	
ENSG00000185008	ENST00000461745	Q9HCK4
ENSG00000118137	ENST00000375320	P02647
ENSG00000185008	ENST00000332191	
ENSG00000031003	ENST00000425075	Q9NYF5
ENSG00000118137	ENST00000359492	P02647
ENSG00000164828	ENST00000435699	
ENSG00000118137	ENST00000375329	
ENSG00000058404	ENST00000350811	Q13554
ENSG00000164828	ENST00000440380	
ENSG00000227074	ENST00000427166	
ENSG00000180776	ENST00000400590	Q5W0Z9
ENSG00000031003	ENST00000420893	Q9NYF5
ENSG00000118137	ENST00000375323	P02647
ENSG00000164828	ENST00000439679	
ENSG00000164828	ENST00000424128	
ENSG00000277552	ENST00000611367	
ENSG00000118137	ENST00000236850	P02647
ENSG00000185008	ENST00000473767	
ENSG00000164828	ENST00000457598	
ENSG00000031003	ENST00000514310	
ENSG00000164828	ENST00000421580	
ENSG00000227074	ENST00000443153	Q5SSQ6
ENSG00000185008	ENST00000490991	
ENSG00000031003	ENST00000502471	
ENSG00000237155	ENST00000416336	
ENSG00000113119	ENST00000394671	Q96DC7
ENSG00000108799	ENST00000428826	Q92800
ENSG00000031003	ENST00000509596	
ENSG00000185008	ENST00000471893	
ENSG00000227074	ENST00000548987	Q5SSQ6
ENSG00000185008	ENST00000475334	
ENSG00000031003	ENST00000508403	
ENSG00000108799	ENST00000415827	
ENSG00000180776	ENST00000382466	Q5W0Z9
ENSG00000031003	ENST00000505961	
ENSG00000188763	ENST00000344575	O00144
ENSG00000113119	ENST00000513002	
ENSG00000180776	ENST00000415724	Q5W0Z9
ENSG00000129595	ENST00000621003	Q9HCS5
ENSG00000058404	ENST00000395749	Q13554
ENSG00000108799	ENST00000592743	Q92800
ENSG00000180776	ENST00000542645	
ENSG00000185008	ENST00000490534	
ENSG00000140015	ENST00000322893	Q8NCM2
ENSG00000180776	ENST00000320220	Q5W0Z9
ENSG00000237155	ENST00000439190	P46695
ENSG00000137573	ENST00000458141	Q8IWU6
ENSG00000113119	ENST00000509217	
ENSG00000164828	ENST00000401592	O94901
ENSG00000140015	ENST00000420622	Q8NCM2
ENSG00000103313	ENST00000538326	
ENSG00000185008	ENST00000614793	
ENSG00000140015	ENST00000394968	Q8NCM2
ENSG00000164932	ENST00000330295	Q96CG8
ENSG00000164932	ENST00000415886	
ENSG00000276615	ENST00000615381	P23276
ENSG00000164932	ENST00000520337	Q96CG8
ENSG00000078795	ENST00000503015	
ENSG00000164932	ENST00000520880	
ENSG00000058404	ENST00000523845	
ENSG00000113119	ENST00000394669	
ENSG00000058404	ENST00000425809	
ENSG00000278634	ENST00000612001	
ENSG00000113119	ENST00000504069	
ENSG00000255690	ENST00000539664	Q7L0X0
ENSG00000113119	ENST00000515653	
ENSG00000276615	ENST00000633704	
ENSG00000113119	ENST00000505086	
ENSG00000058404	ENST00000440254	Q13554
ENSG00000278634	ENST00000621721	Q8N149
ENSG00000276615	ENST00000632261	
ENSG00000276615	ENST00000631527	
ENSG00000113119	ENST00000252100	Q96DC7
ENSG00000124496	ENST00000372922	Q96PN7
ENSG00000124496	ENST00000340840	Q96PN7
ENSG00000278634	ENST00000622640	Q8N149
ENSG00000113161	ENST00000511206	P04035
ENSG00000100034	ENST00000263212	P49593
ENSG00000124496	ENST00000354325	Q96PN7
ENSG00000100034	ENST00000407142	
ENSG00000115392	ENST00000403295	
ENSG00000124496	ENST00000541110	
ENSG00000103313	ENST00000541159	O15553
ENSG00000112977	ENST00000230895	P51397
ENSG00000164828	ENST00000405266	
ENSG00000170458	ENST00000302014	P08571
ENSG00000112977	ENST00000432074	
ENSG00000100034	ENST00000397495	
ENSG00000278634	ENST00000627076	
ENSG00000278634	ENST00000628662	
ENSG00000100034	ENST00000445205	
ENSG00000124496	ENST00000372917	Q96PN7
ENSG00000058404	ENST00000358707	Q13554
ENSG00000170458	ENST00000498971	
ENSG00000113161	ENST00000287936	P04035
ENSG00000170458	ENST00000519715	
ENSG00000100034	ENST00000424647	
ENSG00000173153	ENST00000406310	P11474
ENSG00000170458	ENST00000512545	
ENSG00000170458	ENST00000401743	P08571
ENSG00000113161	ENST00000343975	P04035
ENSG00000137573	ENST00000529134	
ENSG00000058404	ENST00000353625	Q13554
ENSG00000113161	ENST00000507942	
ENSG00000113161	ENST00000442032	
ENSG00000137573	ENST00000402687	Q8IWU6
ENSG00000113161	ENST00000509085	
ENSG00000113161	ENST00000511986	
ENSG00000173153	ENST00000000442	P11474
ENSG00000137573	ENST00000419716	Q8IWU6
ENSG00000173153	ENST00000539594	
ENSG00000137573	ENST00000534179	
ENSG00000173153	ENST00000405666	P11474
ENSG00000084073	ENST00000372759	O75844
ENSG00000129657	ENST00000561721	
ENSG00000137573	ENST00000528783	
ENSG00000173153	ENST00000468670	
ENSG00000115392	ENST00000233741	Q9NW38
ENSG00000137573	ENST00000525999	
ENSG00000072110	ENST00000193403	P12814
ENSG00000136811	ENST00000604420	Q5BJF6
ENSG00000125733	ENST00000313285	Q15642
ENSG00000242389	ENST00000358944	
ENSG00000173153	ENST00000545035	
ENSG00000161692	ENST00000393547	Q8NFT6
ENSG00000115392	ENST00000402135	Q9NW38
ENSG00000058404	ENST00000353185	
ENSG00000108799	ENST00000588897	
ENSG00000009954	ENST00000339594	Q9UIG0
ENSG00000115392	ENST00000403676	
ENSG00000108799	ENST00000585893	Q92800
ENSG00000078795	ENST00000508638	Q9NZM6
ENSG00000125733	ENST00000600677	
ENSG00000108799	ENST00000590078	Q92800
ENSG00000009954	ENST00000404251	Q9UIG0
